id,domain,pattern,tokens_hindi,tokens_english,switch_points,pair_type,text_a,text_b,label_semantic_equivalent,label_natural,label_code_switch_valid,len_a,len_b,len_diff,token_overlap_count,token_jaccard,same_token_set,position_displacement_mean,position_displacement_max,kendall_tau_distance,edit_distance_tokens,english_ratio,hindi_ratio,num_switch_points,is_base_tf,is_base_es,is_tf_es,switch_point_bucket,bleu,bertscore_p,bertscore_r,bertscore_f1,comet_score
256,health,EN-HN-HN-HN-HN-HN,5,1,[0],base_es,prescribed diet follow karna mushkil lag raha,mushkil lag raha prescribed diet follow karna,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.1666666666666666,0.8333333333333334,1,False,True,False,1_switch,0.5946035575013605,0.96104753,0.96104753,0.96104753,0.8747732043266296
256,health,EN-HN-HN-HN-HN-HN,5,1,[0],tf_es,diet follow karna mushkil lag raha prescribed,mushkil lag raha prescribed diet follow karna,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.1666666666666666,0.8333333333333334,1,False,False,True,1_switch,0.5946035575013605,0.95504224,0.95504224,0.95504224,0.7849092483520508
257,health,EN-HN-EN-HN-HN-HN,4,1,[1],base_tf,exercise ka routine maintain nahi ho raha,routine maintain nahi ho raha exercise ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.2,0.8,1,True,False,False,1_switch,0.7071067811865476,0.9685597,0.96855974,0.9685597,0.9340562224388124
257,health,EN-HN-EN-HN-HN-HN,4,1,[1],base_es,exercise ka routine maintain nahi ho raha,maintain nahi ho raha exercise ka routine,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.2,0.8,1,False,True,False,1_switch,0.5946035575013605,0.9563559,0.9563559,0.9563559,0.9608134627342224
257,health,EN-HN-EN-HN-HN-HN,4,1,[1],tf_es,routine maintain nahi ho raha exercise ka,maintain nahi ho raha exercise ka routine,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.2,0.8,1,False,False,True,1_switch,0.8408964152537146,0.96659285,0.9643972,0.9654938,0.928013265132904
258,health,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_tf,doctor ka waiting time manageable laga,waiting time manageable laga doctor ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,True,False,False,3plus_switch,0.6042750794713536,0.9527768,0.9527768,0.9527768,0.9384585022926332
258,health,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_es,doctor ka waiting time manageable laga,manageable laga doctor ka waiting time,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,False,True,False,3plus_switch,0.6042750794713536,0.94946885,0.9494689,0.9494689,0.9116671681404114
258,health,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",tf_es,waiting time manageable laga doctor ka,manageable laga doctor ka waiting time,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,False,False,True,3plus_switch,0.6042750794713536,0.96115434,0.96115434,0.96115434,0.8854624629020691
259,health,EN-HN-EN-HN-HN-HN,4,1,[2],base_tf,medicine ka taste thoda bitter hai,taste thoda bitter hai medicine ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,True,False,False,1_switch,0.6042750794713536,0.9731061,0.9731061,0.9731061,0.9281938076019288
259,health,EN-HN-EN-HN-HN-HN,4,1,[2],base_es,medicine ka taste thoda bitter hai,bitter hai medicine ka taste thoda,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,False,True,False,1_switch,0.6042750794713536,0.96255887,0.96255887,0.96255887,0.8954370617866516
259,health,EN-HN-EN-HN-HN-HN,4,1,[2],tf_es,taste thoda bitter hai medicine ka,bitter hai medicine ka taste thoda,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,False,False,True,1_switch,0.6042750794713536,0.9537504,0.9537504,0.9537504,0.9208732843399048
260,health,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_tf,health checkup ka package affordable laga,package affordable laga health checkup ka,1.0,1.0,1.0,6,6,0,6,1.0,True,3.0,3.0,0.6,6,0.6,0.4,3,True,False,False,3plus_switch,0.3931466788228678,0.94929445,0.94929445,0.94929445,0.9352099299430848
260,health,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_es,health checkup ka package affordable laga,affordable laga health checkup ka package,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,False,True,False,3plus_switch,0.6042750794713536,0.9643209,0.9643209,0.9643209,0.9365030527114868
260,health,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",tf_es,package affordable laga health checkup ka,affordable laga health checkup ka package,1.0,0.0,0.0,6,6,0,6,1.0,True,1.6666666666666667,5.0,0.3333333333333333,2,0.6,0.4,3,False,False,True,3plus_switch,0.7952707287670506,0.9737368,0.9737368,0.9737368,0.908464014530182
261,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,manager ka approval abhi pending hai,approval abhi pending hai manager ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,True,False,False,2_switch,0.6042750794713536,0.95339316,0.95277196,0.95308244,0.9609408378601074
261,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,manager ka approval abhi pending hai,pending hai manager ka approval abhi,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,False,True,False,2_switch,0.6042750794713536,0.9606637,0.9606637,0.9606637,0.9581631422042848
261,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,approval abhi pending hai manager ka,pending hai manager ka approval abhi,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.4,0.6,2,False,False,True,2_switch,0.6042750794713536,0.93229717,0.9327713,0.9325342,0.9558317065238952
262,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,team ka workload evenly distribute nahi hua,workload evenly distribute nahi hua team ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.9684479,0.96844786,0.96844786,0.9485020637512208
262,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,team ka workload evenly distribute nahi hua,evenly distribute nahi hua team ka workload,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.5946035575013605,0.9601103,0.9601103,0.9601103,0.9474298357963562
262,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,workload evenly distribute nahi hua team ka,evenly distribute nahi hua team ka workload,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.8408964152537146,0.9699162,0.9699162,0.9699162,0.9306890368461608
263,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",base_tf,meeting ka follow up action pending raha,follow up action pending raha meeting ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.5,0.5,3,True,False,False,3plus_switch,0.7071067811865476,0.9552368,0.9552368,0.9552368,0.9127981066703796
263,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",base_es,meeting ka follow up action pending raha,pending raha meeting ka follow up action,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.5,0.5,3,False,True,False,3plus_switch,0.7071067811865476,0.9558408,0.9558408,0.9558408,0.9306136965751648
263,work,EN-HN-EN-EN-EN-HN,3,3,"[1, 2, 3]",tf_es,follow up action pending raha meeting ka,pending raha meeting ka follow up action,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.5,0.5,3,False,False,True,3plus_switch,0.5946035575013605,0.94310945,0.94310945,0.94310945,0.885612964630127
264,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,client ka response expected se slow aaya,response expected se slow aaya client ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.9639673,0.9639673,0.9639673,0.9663651585578918
264,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,client ka response expected se slow aaya,slow aaya client ka response expected se,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.7071067811865476,0.9604063,0.9604063,0.9604063,0.9477735161781312
264,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,response expected se slow aaya client ka,slow aaya client ka response expected se,1.0,1.0,1.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.5946035575013605,0.9621689,0.9621689,0.9621689,0.935003936290741
265,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,task ka ownership clearly define nahi hua,ownership clearly define nahi hua task ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.9554442,0.9554442,0.9554442,0.908681094646454
265,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,task ka ownership clearly define nahi hua,clearly define nahi hua task ka ownership,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.5946035575013605,0.95722634,0.95722634,0.95722634,0.9171887040138244
265,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,ownership clearly define nahi hua task ka,clearly define nahi hua task ka ownership,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.8408964152537146,0.97163546,0.97163546,0.97163546,0.8864332437515259
266,work,EN-HN-EN-HN-HN-HN,4,1,[1],base_tf,deadline ka buffer thoda kam tha,buffer thoda kam tha deadline ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,True,False,False,1_switch,0.6042750794713536,0.96354926,0.96354926,0.96354926,0.9347450137138368
266,work,EN-HN-EN-HN-HN-HN,4,1,[1],base_es,deadline ka buffer thoda kam tha,kam tha deadline ka buffer thoda,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,False,True,False,1_switch,0.6042750794713536,0.95646507,0.95646507,0.95646507,0.917881965637207
266,work,EN-HN-EN-HN-HN-HN,4,1,[1],tf_es,buffer thoda kam tha deadline ka,kam tha deadline ka buffer thoda,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,False,False,True,1_switch,0.6042750794713536,0.9537083,0.9537083,0.9537083,0.8995084166526794
267,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,report ka final version abhi ready nahi,final version abhi ready nahi report ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.975134,0.975134,0.975134,0.9586797952651978
267,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,report ka final version abhi ready nahi,ready nahi report ka final version abhi,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.7071067811865476,0.9716178,0.9716178,0.9716178,0.9598644375801086
267,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,final version abhi ready nahi report ka,ready nahi report ka final version abhi,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.5946035575013605,0.9656568,0.9656568,0.9656568,0.9556487202644348
268,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,discussion ka outcome clearly document nahi hua,outcome clearly document nahi hua discussion ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.9445683,0.9445683,0.9445683,0.9369457364082336
268,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,discussion ka outcome clearly document nahi hua,clearly document nahi hua discussion ka outcome,1.0,1.0,1.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.5946035575013605,0.94906443,0.94906443,0.94906443,0.9472383856773376
268,work,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,outcome clearly document nahi hua discussion ka,clearly document nahi hua discussion ka outcome,1.0,1.0,1.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.8408964152537146,0.9693142,0.96931416,0.96931416,0.9306114315986632
269,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,team ka sync meeting skip ho gaya,sync meeting skip ho gaya team ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,True,False,False,2_switch,0.7071067811865476,0.95767784,0.95767784,0.95767784,0.9537038803100586
269,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,team ka sync meeting skip ho gaya,skip ho gaya team ka sync meeting,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,True,False,2_switch,0.5946035575013605,0.9518676,0.9518676,0.9518676,0.9331767559051514
269,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,sync meeting skip ho gaya team ka,skip ho gaya team ka sync meeting,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,False,False,True,2_switch,0.7071067811865476,0.9615159,0.9615159,0.96151584,0.8969131112098694
270,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,work ka stress level zyada lag raha,stress level zyada lag raha work ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,True,False,False,2_switch,0.7071067811865476,0.9610538,0.9610538,0.9610538,0.9493979811668396
270,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,work ka stress level zyada lag raha,zyada lag raha work ka stress level,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,True,False,2_switch,0.5946035575013605,0.94768625,0.94768625,0.94768625,0.9501081109046936
270,work,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,stress level zyada lag raha work ka,zyada lag raha work ka stress level,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,False,False,True,2_switch,0.7071067811865476,0.9685805,0.9685805,0.9685805,0.8979588747024536
271,social,EN-HN-EN-HN-HN-HN,4,1,[1],base_tf,group ka plan weekend ke liye bana,plan weekend ke liye bana group ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.2,0.8,1,True,False,False,1_switch,0.7071067811865476,0.95433867,0.95433867,0.95433867,0.9398148059844972
271,social,EN-HN-EN-HN-HN-HN,4,1,[1],base_es,group ka plan weekend ke liye bana,weekend ke liye bana group ka plan,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.2,0.8,1,False,True,False,1_switch,0.5946035575013605,0.9679915,0.9679915,0.9679915,0.9397215843200684
271,social,EN-HN-EN-HN-HN-HN,4,1,[1],tf_es,plan weekend ke liye bana group ka,weekend ke liye bana group ka plan,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.2,0.8,1,False,False,True,1_switch,0.8408964152537146,0.9695262,0.9695262,0.9695262,0.9296523928642272
272,social,EN-HN-EN-EN-HN,2,2,"[1, 2]",base_tf,friends ka meetup casual rakhenge,meetup casual rakhenge friends ka,1.0,1.0,1.0,5,5,0,5,1.0,True,2.4,3.0,0.6,4,0.5,0.5,2,True,False,False,2_switch,0.3766136530980537,0.96472085,0.96472085,0.96472085,0.9439864158630372
272,social,EN-HN-EN-EN-HN,2,2,"[1, 2]",base_es,friends ka meetup casual rakhenge,casual rakhenge friends ka meetup,1.0,0.0,0.0,5,5,0,5,1.0,True,2.4,3.0,0.6,4,0.5,0.5,2,False,True,False,2_switch,0.3766136530980537,0.96021074,0.9602108,0.96021074,0.9287880063056946
272,social,EN-HN-EN-EN-HN,2,2,"[1, 2]",tf_es,meetup casual rakhenge friends ka,casual rakhenge friends ka meetup,1.0,0.0,0.0,5,5,0,5,1.0,True,1.6,4.0,0.4,2,0.5,0.5,2,False,False,True,2_switch,0.7071067811865476,0.9541503,0.95415026,0.95415026,0.9111107587814332
273,social,EN-HN-EN-HN-HN-HN,4,1,[2],base_tf,chat ka tone thoda awkward lag raha,tone thoda awkward lag raha chat ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.2,0.8,1,True,False,False,1_switch,0.7071067811865476,0.9644414,0.9644414,0.9644414,0.963451623916626
273,social,EN-HN-EN-HN-HN-HN,4,1,[2],base_es,chat ka tone thoda awkward lag raha,awkward lag raha chat ka tone thoda,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.2,0.8,1,False,True,False,1_switch,0.5946035575013605,0.9556379,0.9556378,0.9556379,0.9263362288475036
273,social,EN-HN-EN-HN-HN-HN,4,1,[2],tf_es,tone thoda awkward lag raha chat ka,awkward lag raha chat ka tone thoda,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.2,0.8,1,False,False,True,1_switch,0.7071067811865476,0.96560156,0.96560156,0.96560156,0.923385739326477
274,social,EN-HN-EN-EN-HN-HN-HN,3,2,"[1, 2]",base_tf,message ka reply short rakhna better hai,reply short rakhna better hai message ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.4,0.6,2,True,False,False,2_switch,0.7071067811865476,0.9712452,0.9712452,0.9712452,0.92281574010849
274,social,EN-HN-EN-EN-HN-HN-HN,3,2,"[1, 2]",base_es,message ka reply short rakhna better hai,short rakhna better hai message ka reply,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,True,False,2_switch,0.5946035575013605,0.9661417,0.9661417,0.9661417,0.9237850308418274
274,social,EN-HN-EN-EN-HN-HN-HN,3,2,"[1, 2]",tf_es,reply short rakhna better hai message ka,short rakhna better hai message ka reply,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.4,0.6,2,False,False,True,2_switch,0.8408964152537146,0.9811234,0.9811234,0.9811234,0.9002934098243713
275,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,call ka purpose clearly explain nahi hua,purpose clearly explain nahi hua call ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.9518021,0.9518021,0.9518021,0.9418972134590148
275,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,call ka purpose clearly explain nahi hua,clearly explain nahi hua call ka purpose,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.5946035575013605,0.95204335,0.95204335,0.95204335,0.9579012989997864
275,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,purpose clearly explain nahi hua call ka,clearly explain nahi hua call ka purpose,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.8408964152537146,0.9696207,0.96864444,0.96913236,0.9357028603553772
276,social,EN-HN-EN-HN-HN-HN,4,1,[2],base_tf,status ka caption thoda confusing laga,caption thoda confusing laga status ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,True,False,False,1_switch,0.6042750794713536,0.95708644,0.95708644,0.95708644,0.9385999441146852
276,social,EN-HN-EN-HN-HN-HN,4,1,[2],base_es,status ka caption thoda confusing laga,confusing laga status ka caption thoda,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,False,True,False,1_switch,0.6042750794713536,0.9587829,0.9587829,0.9587829,0.8979379534721375
276,social,EN-HN-EN-HN-HN-HN,4,1,[2],tf_es,caption thoda confusing laga status ka,confusing laga status ka caption thoda,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.2,0.8,1,False,False,True,1_switch,0.6042750794713536,0.9544574,0.9544574,0.9544574,0.8815581798553467
277,social,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_tf,event ka dress code casual rakha,dress code casual rakha event ka,1.0,1.0,1.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,True,False,False,3plus_switch,0.6042750794713536,0.965197,0.965197,0.965197,0.9549735188484192
277,social,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",base_es,event ka dress code casual rakha,casual rakha event ka dress code,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,False,True,False,3plus_switch,0.6042750794713536,0.96831095,0.9683109,0.9683109,0.9553840160369872
277,social,EN-HN-EN-EN-EN-HN,2,3,"[1, 2, 3]",tf_es,dress code casual rakha event ka,casual rakha event ka dress code,1.0,0.0,0.0,6,6,0,6,1.0,True,2.6666666666666665,4.0,0.5333333333333333,4,0.6,0.4,3,False,False,True,3plus_switch,0.6042750794713536,0.96927536,0.9692753,0.9692753,0.9524234533309937
278,social,EN-HN-EN-HN-HN-HN,4,1,[1],base_tf,invite ka response time kaafi slow tha,response time kaafi slow tha invite ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.2,0.8,1,True,False,False,1_switch,0.7071067811865476,0.9618149,0.9618149,0.9618149,0.9567922949790956
278,social,EN-HN-EN-HN-HN-HN,4,1,[1],base_es,invite ka response time kaafi slow tha,slow tha invite ka response time kaafi,1.0,0.0,0.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.2,0.8,1,False,True,False,1_switch,0.7071067811865476,0.9669619,0.9669619,0.9669619,0.9363647103309632
278,social,EN-HN-EN-HN-HN-HN,4,1,[1],tf_es,response time kaafi slow tha invite ka,slow tha invite ka response time kaafi,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.2,0.8,1,False,False,True,1_switch,0.5946035575013605,0.95148695,0.95018446,0.9508353,0.922631859779358
279,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_tf,conversation ka flow natural nahi lag raha,flow natural nahi lag raha conversation ka,1.0,1.0,1.0,7,7,0,7,1.0,True,2.857142857142857,5.0,0.4761904761904761,4,0.3333333333333333,0.6666666666666666,2,True,False,False,2_switch,0.7071067811865476,0.9359747,0.93597484,0.9359748,0.9550002813339232
279,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",base_es,conversation ka flow natural nahi lag raha,natural nahi lag raha conversation ka flow,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.3333333333333333,0.6666666666666666,2,False,True,False,2_switch,0.5946035575013605,0.94795966,0.9479596,0.9479596,0.9534873962402344
279,social,EN-HN-EN-EN-HN-HN-HN,4,2,"[1, 2]",tf_es,flow natural nahi lag raha conversation ka,natural nahi lag raha conversation ka flow,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.3333333333333333,0.6666666666666666,2,False,False,True,2_switch,0.8408964152537146,0.9592723,0.95696366,0.95811665,0.9469857811927797
280,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_tf,group chat ka discussion off topic chala,discussion off topic chala group chat ka,1.0,1.0,1.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,True,False,False,2_switch,0.5946035575013605,0.9681571,0.9681572,0.9681571,0.9050028920173644
280,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",base_es,group chat ka discussion off topic chala,off topic chala group chat ka discussion,1.0,0.0,0.0,7,7,0,7,1.0,True,3.4285714285714284,4.0,0.5714285714285714,6,0.4,0.6,2,False,True,False,2_switch,0.5946035575013605,0.9667501,0.9667501,0.9667501,0.9078445434570312
280,social,EN-HN-EN-EN-HN-HN,3,2,"[1, 2]",tf_es,discussion off topic chala group chat ka,off topic chala group chat ka discussion,1.0,0.0,0.0,7,7,0,7,1.0,True,1.7142857142857142,6.0,0.2857142857142857,2,0.4,0.6,2,False,False,True,2_switch,0.8408964152537146,0.9772751,0.97727513,0.9772751,0.8658748269081116
281,transport,EN-HN-EN-EN-HN-HN-HN,5,2,"[1, 2]",base_tf,bus ka frequency peak hours me kam hai,frequency peak hours me kam hai bus ka,1.0,1.0,1.0,8,8,0,8,1.0,True,3.0,6.0,0.4285714285714285,4,0.2857142857142857,0.7142857142857143,2,True,False,False,2_switch,0.7652058832556895,0.96708274,0.96708274,0.96708274,0.9255433678627014
281,transport,EN-HN-EN-EN-HN-HN-HN,5,2,"[1, 2]",base_es,bus ka frequency peak hours me kam hai,peak hours me kam hai bus ka frequency,1.0,0.0,0.0,8,8,0,8,1.0,True,3.75,5.0,0.5357142857142857,6,0.2857142857142857,0.7142857142857143,2,False,True,False,2_switch,0.691441569283882,0.9634949,0.9634949,0.9634949,0.9239892959594728
281,transport,EN-HN-EN-EN-HN-HN-HN,5,2,"[1, 2]",tf_es,frequency peak hours me kam hai bus ka,peak hours me kam hai bus ka frequency,1.0,0.0,0.0,8,8,0,8,1.0,True,1.75,7.0,0.25,2,0.2857142857142857,0.7142857142857143,2,False,False,True,2_switch,0.8694417438899829,0.9589742,0.9589742,0.9589742,0.8888182640075684
