id,model,hyp_base,hyp_topic,hyp_emphasis,reference,BLEU,chrF,BERTScore_F1
257,llama,I haven't been able to maintain my exercise routine.,I'm not able to maintain my exercise routine.,I am not able to maintain my exercise routine.,Exercise routine is not being maintained,0.0,54.731745212831065,0.9184795419375101
257,gemma,The exercise routine is not being maintained.,Routine exercise maintenance not maintained,maintain the routine of exercise,Exercise routine is not being maintained,0.2848580042641561,65.58646348732829,0.9240489800771078
258,llama,The doctor's waiting time seems manageable.,"The waiting time is manageable, I think the doctor is on his way.",The doctor's waiting time is manageable.,doctor ka waiting time manageable laga,0.0,60.18369319465323,0.8526979287465414
258,gemma,Doctor's waiting time was manageable,Waiting time seems manageable to me as a doctor,Manageable I thought the doctor's waiting time was.,doctor ka waiting time manageable laga,0.0,58.88002979309913,0.839036742846171
259,llama,The medicine has a slightly bitter taste.,The medicine tastes a bit bitter.,The taste of the medicine is a bit bitter.,The taste of medicine is a little bitter,0.0,52.262460276457205,0.9400185545285543
259,gemma,The taste of medicine is a little bitter.,The taste is a little bitter.,bitter is the taste of medicine,The taste of medicine is a little bitter,0.5714542375866053,76.49421207235622,0.956187109152476
260,llama,The health checkup package seems affordable.,The package includes an affordable health checkup.,An affordable health checkup package.,health checkup ka package affordable laga,0.0,65.82439936257593,0.8828059832255045
260,gemma,The health checkup package was affordable.,package seems affordable for a health checkup,affordable seemed like a package for a health checkup,health checkup ka package affordable laga,0.0,66.76982867383707,0.867416242758433
261,llama,The manager's approval is still pending.,The manager's approval is still pending.,It is pending for the manager's approval at the moment.,Manager's approval is still pending,0.23705515960405005,81.71807232923352,0.947443962097168
261,gemma,The manager's approval is pending.,Approval is pending manager's approval.,pending manager approval,Manager's approval is still pending,0.0,63.01405689711307,0.9155980149904887
262,llama,The team's workload has not been evenly distributed.,The workload has not been evenly distributed among the team.,The team workload has not been evenly distributed.,team will workload evenly distribute results,0.0,55.924417369517364,0.8924954930941263
262,gemma,The team did not evenly distribute the workload.,Not evenly distribute workload to the team,evenly distribute the team workload,team will workload evenly distribute results,0.0,58.682697290039876,0.9077312151590983
263,llama,The follow-up action on the meeting is still pending.,The follow-up action is pending after the meeting.,The follow-up action on the meeting is pending.,meeting ka follow up action pending raha,0.0,54.183475597548515,0.8816354473431905
263,gemma,pending follow up action for meeting,follow up action pending at meeting,Follow up action pending on meeting,meeting ka follow up action pending raha,0.28823201854100555,70.79579115649489,0.8794528245925903
264,llama,The client's response was slower than expected.,The client's response is expected to be slow.,The client's response is expected to be slower than expected.,client ka response expected se slow aaya,0.0,50.672877426231466,0.8569017052650452
264,gemma,client's response was slow as expected,Response was slow as expected from client,Slow response from the client expected,client ka response expected se slow aaya,0.0,51.75489088618942,0.8542086482048035
265,llama,The ownership of the task has not been clearly defined.,The ownership of the task is not clearly defined.,Task ownership has not been clearly defined.,task ka ownership clearly define nahi hua,0.0,56.09535719389432,0.8365468581517538
265,gemma,Task ownership is not clearly defined,Ownership is not clearly defined as a task.,clearly define the ownership of the task,task ka ownership clearly define nahi hua,0.0,57.04642164557051,0.8421223560969034
266,llama,The deadline had a slightly smaller buffer.,The buffer was a bit short of the deadline.,We had a bit of a buffer for the deadline.,The deadline buffer was a little low,0.0,50.49345103673186,0.9277750651041666
266,gemma,The buffer on the deadline was a little bit small,The buffer was a little bit tight on the deadline.,buffer was a little bit more than the deadline,The deadline buffer was a little low,0.24024581893675293,71.84027778913766,0.9376607537269592
267,llama,The final report is not ready yet.,"The final version is not ready yet, the report is still pending.",The report is not yet in its final version.,The final version of the report is not ready yet,0.3494984822886725,67.90161205331161,0.9456660747528076
267,gemma,The final version of the report is not ready yet.,The final version is not ready yet.,Not ready for the final version of the report yet.,The final version of the report is not ready yet,0.6204032394013997,80.70385292377885,0.9667973717053732
268,llama,The outcome of the discussion was not clearly documented.,The outcome of the discussion was not clearly documented.,The outcome of the discussion was not clearly documented.,discussion ka outcome clearly document nahi hua,0.0,62.228136428145845,0.827870786190033
268,gemma,The outcome of the discussion is not clearly documented.,The outcome clearly does not document the discussion.,clearly document not discussed outcome,discussion ka outcome clearly document nahi hua,0.0,63.29912736659903,0.8228743672370911
269,llama,The team's sync meeting got skipped.,The sync meeting got skipped by the team.,The team's sync meeting got skipped.,Team sync meeting skipped,0.0,64.57031924953613,0.9439608057339987
269,gemma,team has a sync meeting skip,The sync meeting was skipped by the team.,skip the team sync meeting,Team sync meeting skipped,0.0,66.07990437981766,0.9262189865112305
270,llama,The stress level at work is getting too much.,My stress level is really high due to work.,The work is causing a lot of stress.,Work stress level seems high,0.0,38.83442883164996,0.9288058280944824
270,gemma,Work stress level is increasing,Stress level seems to be higher at work.,more stress level at work,Work stress level seems high,0.0,57.19324784513742,0.9363887707392374
271,llama,The group's plan is made for the weekend.,Plan a group for the weekend.,Plan a group outing for the weekend.,Group plan made for the weekend,0.21811679320157243,60.363669691957654,0.9227566917737325
271,gemma,group's plan for the weekend,Create a group for the weekend plan,Group plan for weekend,Group plan made for the weekend,0.0,56.51637757422253,0.9414520462354025
272,llama,They will keep the friends' meetup casual.,We'll keep it casual at the meetup with friends.,We'll keep it casual for friends' meetup.,Will keep friends' meetup casual,0.0,67.78633878793538,0.9454308748245239
272,gemma,meetup friends casual,meetup casual friends,casual meet up with friends,Will keep friends' meetup casual,0.0,51.76066876031897,0.8860903382301331
273,llama,The chat's tone feels a bit awkward.,The conversation is feeling a bit awkward.,The tone of the chat is a bit awkward.,The tone of the chat seems a bit awkward,0.30455019553866247,57.32484355371669,0.9638428688049316
273,gemma,Chat tone is a little awkward,The tone is a little awkward.,awkward chat tone,The tone of the chat seems a bit awkward,0.0,31.49048000762802,0.9372698664665222
274,llama,It's better to keep the reply message short.,It's better to keep the message short and reply quickly.,It's better to keep it short for the message's reply.,It is better to keep the reply message short,0.37657128869675305,74.81873244256863,0.9604365030924479
274,gemma,reply to message better keep short,Reply short is better in message,Shorter is better for replying to the message,It is better to keep the reply message short,0.0,46.09676685497636,0.8718469540278116
275,llama,The purpose of the call was not clearly explained.,The purpose of the call was not clearly explained.,The purpose of the call was not clearly explained.,call ka purpose clearly explain nahi hua,0.0,55.10931510075863,0.8345121145248413
275,gemma,The purpose of calling is not clearly explained.,Purpose not clearly explained call.,clearly explain the purpose of the call,call ka purpose clearly explain nahi hua,0.0,55.14914785310643,0.8385116855303446
276,llama,The status caption is a bit confusing.,The status caption is a bit confusing.,This status caption is a bit confusing.,you're struggling with capsion.,0.0,19.411036813759367,0.8631340463956197
276,gemma,The caption for the status was a little confusing,caption seems a bit confusing about status,confusing was the caption status of the status,you're struggling with capsion.,0.0,19.745131180024476,0.8586457173029581
277,llama,The dress code for the event is casual.,The dress code for the event is casual.,The dress code for the event is casual.,The dress code of the event was kept casual,0.0,58.75035892869257,0.9665237069129944
277,gemma,Event dress code is casual.,dress code casual for the event,Keep the dress code casual for the event.,The dress code of the event was kept casual,0.0,49.069443743025296,0.9351505438486735
278,llama,The response time was quite slow.,The response time was quite slow for the invite.,The response time of the invitation is quite slow.,invite ka response time kaafi slow tha,0.0,46.70642106240136,0.863435685634613
278,gemma,The response time for invite was very slow,Response time was slow,Slow was the invite response time,invite ka response time kaafi slow tha,0.0,46.21504957752858,0.8549025456110636
279,llama,The conversation is not flowing naturally.,The conversation doesn't seem natural.,The conversation is not feeling natural.,The flow of conversation doesn't seem natural.,0.24052340640924227,58.51801149796888,0.9577156901359558
279,gemma,Conversation doesn't flow naturally,The conversation doesn't flow natural.,natural flow of conversation,The flow of conversation doesn't seem natural.,0.0,61.671805922164666,0.9409605662027994
280,llama,The discussion in the group chat took an off-topic turn.,The group chat is going off topic.,The group chat discussion went off track.,group chat ka discussion off topic chala,0.0,49.42870074412402,0.8753337462743124
280,gemma,Group chat discussion off topic,group chat off topic chala,off topic chala group chat ka discussion,group chat ka discussion off topic chala,0.34939819134071165,73.46707858718662,0.926675001780192
281,llama,The frequency of buses is low during peak hours.,Bus frequency is low during peak hours.,"During peak hours, the frequency of buses is low.",bus ka frequency peak hours me kam hai,0.0,46.78798723782056,0.8262758652369181
282,llama,The estimated waiting time for the cab turned out to be incorrect.,The estimated waiting time is incorrect for the cab.,The estimated waiting time for the cab was wrong.,cab ka waiting time estimate wrong nikla,0.0,49.90653809431201,0.8596494793891907
282,gemma,The estimate for the waiting time of the cab is wrong,The estimated waiting time for the cab is wrong.,wrong cab waiting time estimate,cab ka waiting time estimate wrong nikla,0.0,58.71030084614121,0.8697925806045532
283,llama,The entry gate of the metro has been closed due to a rush.,The entry gate is crowded and I got stuck in the metro.,The metro entry gate got crowded.,Metro entry gate closed due to rush,0.0,47.029211394767934,0.9261141220728556
283,gemma,The rush to enter the metro station was blocked,Entry gate rush was banned in the metro.,rush to the entry gate of the metro band ho gaya,Metro entry gate closed due to rush,0.0,32.94685864207799,0.8878982067108154
284,llama,The driver's route choice was a bit confusing.,The route choice was a bit confusing for the driver.,The driver's route choice was a bit confusing.,driver ka route choice thoda confusing tha,0.0,55.63630222045305,0.8714412848154703
284,gemma,The driver's route choice was a little confusing.,The route choice was a little confusing for the driver,It was confusing to see the route the driver chose.,driver ka route choice thoda confusing tha,0.0,51.97736292157595,0.8647040526072184
285,llama,The signal's countdown timer is not working.,The countdown timer is not working due to the signal.,The signal's countdown timer is not working.,Signal countdown timer not working,0.0,72.119294836947,0.9470425049463908
285,gemma,The countdown timer for the signal is not working,Countdown timer is not working signal is,not working signal countdown timer,Signal countdown timer not working,0.0,76.50954516551568,0.9346590240796407
286,llama,The parking guidance sign is not clearly visible.,The parking guidance sign is not clearly visible.,The parking guidance sign is not clearly visible.,parking ka guidance sign clearly visible nahi,0.0,69.50405473554544,0.8618645071983337
286,gemma,Parking guidance sign not clearly visible,Guidance sign not clearly visible for parking,clearly not visible parking guidance sign,parking ka guidance sign clearly visible nahi,0.0,66.31429063135812,0.8585062821706136
287,llama,The road's surface is becoming uneven.,The road surface is uneven.,The road's surface is uneven.,road ka surface uneven lag raha,0.0,40.35685815392382,0.8492015997568766
287,gemma,road surface is uneven,The road seems to be uneven.,uneven road surface,road ka surface uneven lag raha,0.0,37.411561829729656,0.8441051244735718
288,llama,The queue at the toll booth was unexpectedly long.,The queue at the toll booth turned out to be unexpectedly long.,The toll booth queue was unexpectedly long.,toll booth ka queue unexpectedly long tha,0.0,67.63829883801691,0.8931490580240885
288,gemma,The toll booth queue unexpectedly long,Queue unexpectedly long at the toll booth,unexpectedly long was the queue at the toll booth,toll booth ka queue unexpectedly long tha,0.0,73.88272908181493,0.8865355650583903
289,llama,The bus's interior cleanliness is just average.,The interior cleanliness is average in the bus.,The interior cleanliness of the bus is average.,bus ka interior cleanliness average laga,0.0,66.71463473373385,0.8647682666778564
289,gemma,The interior cleanliness of the bus is average,Interior cleanliness average for bus,average rating for the interior cleanliness of the bus,bus ka interior cleanliness average laga,0.0,68.30159587465096,0.8645431399345398
290,llama,The last mile connectivity of the metro is weak.,Last mile connectivity is weak for the metro.,The last mile connectivity of the metro is weak.,metro ka last mile connectivity weak hai,0.0,65.85109996249457,0.8760488828023275
290,gemma,The last mile connectivity of the metro is weak,last mile connectivity is weak in metro,weak is the last mile connectivity of metro,metro ka last mile connectivity weak hai,0.0,68.10261245091675,0.8695511023203532
291,llama,The journey's break duration was a bit longer.,The journey took a bit longer than expected.,The journey was too long and the break duration was a bit short.,Journey's break darshan was a bit much,0.0,40.2308752039488,0.8925623496373495
291,gemma,The break duration was a little longer than I expected.,break duration was a little longer than the journey,more break duration of journey,Journey's break darshan was a bit much,0.0,29.966725768215102,0.8783978621164957
292,llama,The crowd level at the station was manageable.,The crowd level is manageable at the station.,The crowd level at the station was manageable.,station ka crowd level manageable tha,0.0,64.86306358604936,0.8919974565505981
292,gemma,Crowd level of station was manageable,crowd level was manageable at the station,manageable was the station crowd level,station ka crowd level manageable tha,0.0,65.3425190602964,0.8714454571406046
293,llama,The ticket's QR code did not scan properly.,The QR code did not scan properly for the ticket.,The ticket QR scan did not work properly.,The ticket was not scanned properly,0.0,55.36822872092287,0.9536406795183817
293,gemma,QR scan of ticket not properly done,QR scan not properly scanned ticket,QR scan properly not ticket,The ticket was not scanned properly,0.0,46.672634450736936,0.9156757791837057
294,llama,The display board on the platform is taking a long time to refresh.,The display board is refreshing late on the platform.,The display board on the platform is not updating in time.,platform ka display board refresh late hua,0.0,53.35212883110313,0.8583120306332906
294,gemma,Platform display board refresh late,display board refresh late the platform,refresh the display board of platform late,platform ka display board refresh late hua,0.34276756722055995,72.6277015271972,0.8667668302853903
295,llama,The coach's seating arrangement felt a bit cramped.,The seating arrangement in the coach feels a bit cramped.,The coach's seating arrangement is a bit cramped.,coach ka seating layout thoda cramped laga,0.0,36.00068140902714,0.8403119246164957
295,gemma,The coach's seating layout seemed a little cramped.,The seating layout seemed a little cramped in the coach,cramped coach seating layout,coach ka seating layout thoda cramped laga,0.0,53.19693502385914,0.8379552364349365
296,llama,The overall pace of the journey remained smooth.,The overall pace of the journey was smooth.,The overall pace of the journey remained smooth.,journey ka overall pace smooth raha,0.0,56.753837359588324,0.8786834279696146
296,gemma,The journey is overall smooth,Overall pace is smooth on the journey,smooth overall pace of journey,journey ka overall pace smooth raha,0.0,54.771153702284636,0.8638938069343567
297,llama,Having some extra time for travel proved to be useful.,Having a buffer time proved to be useful for travel.,It turned out to be a useful buffer time for travel.,travel ka buffer time useful prove hua,0.0,49.687969344416,0.8661945859591166
297,gemma,Travel buffer time useful prove to be,buffer time useful prove hua travel ka,useful prove travel buffer time,travel ka buffer time useful prove hua,0.44682078562434585,76.95501802846549,0.9139006932576498
298,llama,The scenic part of the route was quite enjoyable.,The scenic part was quite nice on the route.,The scenic part of the route was quite impressive.,Enjoyed the scenic part of the route,0.3012006678699483,64.1035981465532,0.9226639668146769
299,llama,The fatigue was a bit less at the end of the journey.,Fatigue was a bit less at the end of the journey.,I was a bit short of energy by the end of the journey.,There was less fatigue at the end of the journey,0.37786273209411897,61.527422437506054,0.95107501745224
299,gemma,Fatigue was a little bit less at the end of the journey,Fatigue was a little bit less at the end of the journey,a little bit more fatigue at the end of the journey,There was less fatigue at the end of the journey,0.487865885391294,65.91821365659744,0.9525758624076843
300,llama,The overall travel experience was satisfying.,The overall travel experience was satisfying.,The overall travel experience was satisfying.,overall travel experience satisfying raha,0.0,80.37301700511573,0.9163752794265747
301,llama,The coach number of the train is not clearly visible.,The coach number is not clearly visible on the train.,The coach number of the train is not clearly visible.,train ka coach number clearly visible nahi,0.0,64.8726805524926,0.862816592057546
301,gemma,The coach number is clearly visible on the train,Coach number clearly not visible on the train.,clearly not the coach number of the train,train ka coach number clearly visible nahi,0.0,59.22622695817464,0.8656895160675049
302,llama,The bus route has been diverted today.,There's a route diversion for the bus today.,The bus route has been diverted today.,Bus route diversion is in place today,0.0,40.3036705569296,0.9324907263120016
302,gemma,diversion of bus route today,Route diversion today is the bus,What is the route diversion today?,Bus route diversion is in place today,0.0,51.403426505492575,0.8951886494954427
303,llama,The cab's drop-off point was a bit confusing.,The drop point is a bit confusing for the cab.,The cab drop point was a bit confusing.,Cab drop point was a bit confusing,0.3857518438514189,78.077057293622,0.9572846094767252
303,gemma,The drop point of the cab was a little confusing,Drop point was a little confusing for me as well.,It was confusing to find the drop point of the cab,Cab drop point was a bit confusing,0.0,56.11811663377646,0.9321838816006979
304,llama,The luggage allowance for the journey was sufficient.,The luggage allowance is sufficient for the journey.,The luggage allowance for the journey is sufficient.,journey ka luggage allowance sufficient tha,0.0,69.90561563840285,0.8803660670916239
304,gemma,Was the journey's luggage allowance sufficient?,Luggage allowance was sufficient for the journey,sufficient was the luggage allowance for the journey,journey ka luggage allowance sufficient tha,0.0,72.52447251317896,0.8833013971646627
305,llama,The condition of the restroom at the station is very poor.,The maintenance of the restroom at Laga Station is poor.,The restroom at Laga Station is poorly maintained.,station ka restroom maintenance poor laga,0.0,45.64255666628831,0.8504607478777567
306,llama,The seating arrangement in the restaurant is cramped.,The seating arrangement is cramped in the restaurant.,The restaurant's seating arrangement is very cramped.,restaurant ka seating arrangement cramped hai,0.0,71.29946169595104,0.8542353312174479
306,gemma,The restaurant has cramped seating arrangement,seating arrangement cramped in restaurant,cramped seating arrangement in the restaurant,restaurant ka seating arrangement cramped hai,0.0,76.40771182242894,0.8525085051854452
307,llama,The veg section in the menu seems limited.,The vegetarian section has limited options on the menu.,The menu has limited options in the vegetarian section.,Menu Ka Veg Section Ltd Langa,0.0,22.36396561739634,0.8320490121841431
307,gemma,Menu has limited veg section,limited veg section in menu,limited menu veg section,Menu Ka Veg Section Ltd Langa,0.0,25.28938909652875,0.8448821902275085
308,llama,The delivery slot for my order has been rescheduled.,The delivery slot for your order has been rescheduled.,The delivery slot for the order has been rescheduled.,order ka delivery slot reschedule ho gaya,0.0,57.5757660045762,0.8494843045870463
308,gemma,The order slot was rescheduled,The delivery slot was rescheduled for the order,reschedule the delivery slot for the order,order ka delivery slot reschedule ho gaya,0.0,53.04244484706786,0.8500620524088541
309,llama,The dish's presentation was a bit plain.,The presentation of the dish was a bit plain.,The dish's presentation was a bit plain.,The presentation of the dish was a bit plain,0.574723349139311,79.12808252549202,0.9767988522847494
309,gemma,The dish presentation was a little plain,The presentation was a little plain for my taste.,The plain dish presentation was a little,The presentation of the dish was a bit plain,0.0,52.901319406271305,0.9467116594314575
310,llama,The bill splitting option is not available.,The bill can be split.,The bill splitting option is not available.,Bill split option not available,0.0,53.3776583281369,0.9315777023633321
310,gemma,split option not available for bill,No split option available for bill,not available bill split option,Bill split option not available,0.28175950490399515,78.11130323328165,0.934936503569285
311,llama,The shopping crowd is more on weekends.,The crowd is more on weekends for shopping.,The crowd is too much for shopping on weekends.,Shopping crowd is more on weekends,0.3422300320267803,78.11943420119516,0.9538818995157877
311,gemma,The crowd of shopping is more on the weekend,crowds increase on weekends for shopping,more shopping crowd on weekends,Shopping crowd is more on weekends,0.0,63.0837946390161,0.9278967181841532
312,llama,The return counter at the store is very busy.,The store's return counter is very busy.,The return counter at the store is very busy.,stand counter busy.,0.0,40.63267394645907,0.9260445833206177
312,gemma,Store's return counter is busy,Return counter is busy in store,busy returning to the store counter,stand counter busy.,0.0,38.88143255616699,0.9164759715398153
313,llama,The product's color was different from the one shown in the online photo.,The color of the product looks different from the online photo.,The product's color in the actual item is different from the color shown in the online photo.,product ka color online photo se different tha,0.0,55.98910184155377,0.8536452651023865
313,gemma,The color of the product was different from the online photo.,Color online photo was different from the product,different was the color of the product online,product ka color online photo se different tha,0.0,59.72912645923565,0.85902206103007
314,llama,The checkout process seems a bit slow.,The checkout process is taking a bit longer than expected.,The checkout process is a bit slow.,checkout ka process thoda slow laga,0.0,41.51335705186802,0.814230720202128
314,gemma,The checkout process seems a little slow.,The process seems a little slow to me.,It seems a little slow in the checkout process.,checkout ka process thoda slow laga,0.0,36.77719151709253,0.8133412400881449
315,llama,The discount calculation was not updated automatically.,The calculation did not automatically update with the discount.,The discount calculation did not get updated automatically.,discount ka calculation automatically update nahi hua,0.0,64.09918538585497,0.8271567821502686
315,gemma,The discount calculation did not automatically update.,Calculation automatically update the discount,Automatically update the calculation of the discount.,discount ka calculation automatically update nahi hua,0.0,69.85260526091331,0.8362547556559244
316,llama,The office entry process went smoothly.,The office entry process went smoothly.,The office entry process was smooth.,office ka entry process smooth raha,0.0,59.557533250779315,0.8742391467094421
316,gemma,office entry process is smooth,entry process smooth raha office ka,smooth the entry process of office,office ka entry process smooth raha,0.28217314514060693,71.61974765508704,0.8872177998224894
317,llama,Clarify the discussion points for the meeting.,The discussion points cleared the meeting.,Clear the discussion points from the meeting.,meeting ka discussion points clear the,0.0,69.75668681643607,0.8974011540412903
317,gemma,Meeting discussion points are clear.,discussion points clear the meeting,clear the meeting discussion points,meeting ka discussion points clear the,0.2839252361062061,75.96962849488872,0.9074598749478658
318,llama,The task's estimation seems a bit too optimistic.,The estimation seems a bit too optimistic for the task.,The task's estimation is a bit optimistic.,task ka estimation thoda optimistic lag raha,0.0,47.56319088991579,0.8176603118578593
318,gemma,The task seems a little optimistic.,The estimation seems a little optimistic about the task.,optimistic about the task estimation,task ka estimation thoda optimistic lag raha,0.0,42.95604817036614,0.8140228390693665
319,llama,Keep the email response window short.,The response window for the email has been kept short.,Short response window for the email.,Email response window kept short,0.0,65.35876843007492,0.9069472352663676
319,gemma,shorten the email response window,shorten the response window for email,short email response window,Email response window kept short,0.0,67.6279532920752,0.877071758111318
320,llama,The deadline reminder was triggered on time.,A timely reminder triggered the deadline.,A timely trigger was sent as a reminder for the deadline.,deadline ka reminder timely trigger hua,0.0,60.67002637644565,0.840354839960734
320,gemma,The reminder of the deadline triggers timely.,reminder timely trigger of deadline,timely reminder of a deadline,deadline ka reminder timely trigger hua,0.0,61.36774270466435,0.8357362349828085
321,llama,The lecture timing has been updated on the notice board.,The lecture timings have been updated on the notice board.,The lecture timing has been updated on the notice board.,lecture ka timing notice board pe update hua,0.0,55.12048997104472,0.8314171036084493
321,gemma,Update the timing of lecture on notice board,Update the timing notice board with lecture timing,update timing notice board for lecture update,lecture ka timing notice board pe update hua,0.0,61.43258566674589,0.8481898506482443
322,llama,The classroom projector is not properly focused.,The projector is not properly focused in the class.,The projector in the class did not focus properly.,Class projector not focused properly,0.0,60.491137702503515,0.9488075574239095
322,gemma,The projector in class was not properly focused.,The projector was not properly focused on the class.,focus on the projector properly in the class,Class projector not focused properly,0.0,57.71846277318462,0.9292221069335938
323,llama,The difficulty level of the exam paper seems moderate.,The difficulty level of the exam is moderate.,The difficulty level of the exam paper was moderate.,exam ka paper difficulty moderate laga,0.0,50.807776467091394,0.8486534555753072
323,gemma,The paper was moderate difficulty for the exam,Paper difficulty seems moderate for the exam,moderate exam paper difficulty,exam ka paper difficulty moderate laga,0.0,59.36972145841873,0.8551798065503439
324,llama,The plagiarism check for the assignment is pending.,The plagiarism check is pending for the assignment.,The plagiarism check for the assignment is pending.,assignment ka plagiarism check pending hai,0.0,68.58746516435664,0.8653874595959982
324,gemma,The assignment is pending plagiarism check.,plagiarism check pending on assignment,pending plagiarism check on assignment,assignment ka plagiarism check pending hai,0.0,73.96633721395257,0.8552143573760986
325,llama,The pace of the tutorial seems a bit too fast.,The tutorial is going a bit too fast.,The pace of the tutorial was a bit slow.,The pace of the tutorial seems a little fast.,0.41488865152565224,57.61531287986671,0.9663944244384766
325,gemma,The pace of the tutorial seems a little fast,The pace seems a little fast in the tutorial.,fast pace of tutorial,The pace of the tutorial seems a little fast.,0.47858880757860534,71.6117319112827,0.9646373192469279
326,llama,The handwriting on the notes is not clearly readable.,Handwriting is not clearly readable in the notes.,The handwriting on the notes is not very readable.,notes ka handwriting clearly readable nahi,0.0,60.78567225041521,0.8561522165934244
326,gemma,handwriting notes not clearly readable,handwriting clearly readable not notes,clearly not readable notes handwriting,notes ka handwriting clearly readable nahi,0.0,70.85792905324435,0.8634049296379089
327,llama,The laboratory equipment is due for calibration.,The equipment calibration is due in the lab.,The laboratory equipment is due for calibration.,lab ka equipment calibration due hai,0.0,59.3454769920119,0.8437506953875223
327,gemma,lab equipment calibration due,equipment calibration due in lab,calibration due lab equipment,lab ka equipment calibration due hai,0.0,74.51255972038105,0.8328948418299357
328,llama,The classroom seating arrangement is quite cramped.,The seating layout in economy class was quite cramped.,The seating layout in the economy class is very cramped.,class ka seating layout cramped laga,0.0,49.94970868548487,0.8670658270517985
328,gemma,The seating layout of the class seemed cramped.,seating layout cramped in class,cramped seating layout in class,class ka seating layout cramped laga,0.0,63.44913836200998,0.861429492632548
329,llama,The exam result portal is loading slowly.,The exam result portal is running slow.,The result of the exam is being released slowly on the portal.,Exam result portal running slow,0.0,59.54941440234639,0.8781227072079977
329,gemma,The exam result portal is running slow,result portal slow running exam ka,slow down the exam result portal,Exam result portal running slow,0.0,68.58256917793018,0.8757434288660685
330,llama,The coordination of the group project went smoothly.,The coordination of the group project went smoothly.,The coordination of the group project went smoothly.,group project ka coordination smooth raha,0.0,63.62633883501816,0.8755802512168884
330,gemma,coordination of group project is smooth,coordination smooth going into group project,smooth coordination of group project,group project ka coordination smooth raha,0.0,69.55062920990864,0.8608212073644003
331,llama,The ceiling fan in the room is vibrating.,The ceiling fan is causing vibrations in the room.,The ceiling fan in the room is vibrating.,The ceiling fan of the room is vibrating,0.33396946854209403,77.3435923704684,0.9742614030838013
331,gemma,room ceiling fan vibration,ceiling fan vibration in room,vibrating room ceiling fan,The ceiling fan of the room is vibrating,0.0,50.29725515446892,0.9054244756698608
332,llama,The window latch did not lock properly.,The window latch did not lock properly.,The window latch was not locked properly.,window ka latch properly lock nahi hua,0.0,44.556928507007854,0.8424279689788818
332,gemma,The window did not lock properly.,properly lock the window,lock properly latch of the window not open,window ka latch properly lock nahi hua,0.0,44.311322769758426,0.8336479862531027
333,llama,The kitchen gas knob has become stuck.,The gas knob has become tight in the kitchen.,The kitchen gas knob has become stuck.,gaya gas on gas,0.0,14.250932394626098,0.8392918904622396
333,gemma,The kitchen gas knob is tight.,Gas knob is tight in the kitchen,The gas knob in the kitchen is tight.,gaya gas on gas,0.0,11.538922179542196,0.8400961558024088
334,llama,The drawer's handle is loose.,The drawer handle is loose.,The drawer handle is loose.,drawer with handle loose lag kick,0.0,38.52767814023284,0.8897567192713419
334,gemma,The drawer handle is loose.,Handle loose drawer,Loose the drawer handle,drawer with handle loose lag kick,0.0,40.60478268602385,0.8727784752845764
335,llama,The bathroom mirror fogs up easily.,The mirror is fogging up easily in the bathroom.,The bathroom mirror is fogging up easily.,bathroom mirror fogging up,0.0,70.03523823946193,0.9383190075556437
335,gemma,The mirror in the bathroom is easily fogged.,mirror fog easily pack the bathroom,easily grab the bathroom mirror fog,bathroom mirror fogging up,0.0,56.14847575748264,0.896030048529307
336,llama,The power backup at home is unreliable.,The power backup is not working properly at home.,The home's power backup system is not working reliably.,home with power backup unreliable lag kick,0.0,45.23767870962816,0.8824853102366129
336,gemma,Home's power backup is unreliable.,Power backup unreliable,unreliable home power backup,home with power backup unreliable lag kick,0.0,55.128056383603464,0.8972102999687195
337,llama,The balcony's railing is starting to chip paint.,The railing paint is chipping off the balcony.,The railing of the balcony is getting chipped.,balcony railing paint chipping,0.0,56.87503579308969,0.9181627631187439
337,gemma,The railing of the balcony is getting paint chip,railing paint chip ho raha balcony ka,chip the railing paint on the balcony,balcony railing paint chipping,0.0,66.48483424521697,0.8817318081855774
338,llama,The drawer of my wardrobe does not slide smoothly.,The drawer of the wardrobe does not slide smoothly.,The wardrobe's drawer doesn't slide smoothly.,Wardrobe drawer does not slide smoothly,0.23348884852330698,78.68623418864658,0.9412808020909628
338,gemma,The wardrobe drawer doesn't slide smoothly.,drawer smooth slide not in wardrobe,Smooth slide not in the wardrobe drawer,Wardrobe drawer does not slide smoothly,0.0,61.37155934028839,0.9029743870099386
339,llama,The door's hinge is making a squeaking sound.,The door's hinge is making a squeaking sound.,The door's hinge is squeaking.,door ka hinge squeak sound kar raha,0.0,34.74317667145682,0.8545363346735636
339,gemma,door hinge squeak sound,door squeak sound,Squeak sound coming from door hinge,door ka hinge squeak sound kar raha,0.0,48.68014949999988,0.8636619647343954
340,llama,The room's ventilation is not working properly.,The ventilation in the room is not working properly.,The room's ventilation is not proper.,Room ventilation does not seem proper,0.0,47.877266145126995,0.9225562214851379
340,gemma,Room does not have proper ventilation,ventilation proper not being maintained in the room,not proper room ventilation,Room ventilation does not seem proper,0.0,54.079135334332385,0.8971853057543436
341,llama,The app's loading time increases during peak hours.,The app's loading time is bad during peak hours.,"During peak hours, the app's loading time is slow.",App loading time increases at peak hours,0.0,60.4131256792656,0.9348806142807007
342,llama,The phone's camera is focusing slowly.,The camera focus is slowing down on the phone.,The phone's camera is taking a long time to focus.,phone with camera focus slow to kick,0.0,40.087509463115495,0.8912941614786783
